BusinessName,AvgStarRating,ReviewCount,PageRank
Bury The Hatchet,5.0,153,14.648127524266556
College Hunks Hauling Junk & Moving - Philadelphia,3.5,133,14.64622447604337
Joe Gambino's Bakery,3.5,151,14.607407419966933
Vitascope Hall,3.5,146,14.551547438981899
AMC Cherry Hill 24,2.5,240,14.530863733865388
Sushi Nara,4.5,159,14.51613672068303
India House,2.0,136,14.498721433308637
The Screamery HandCrafted Ice Cream,4.5,173,14.480554035750844
Garcias Mexican Restaurant,4.0,158,14.421466466777705
Sno-La Snowball Lounge,4.5,177,14.416738058800268
Asian Pho,3.5,194,14.412323767503167
Izumi,4.0,219,14.379251251288503
Conicelli Toyota of Conshohocken,3.0,142,14.371276685480856
Top Hog,4.5,140,14.322361722726233
Veekoo,4.0,160,14.292143656953124
Kopper Kitchen,3.5,125,14.290302279281022
Trophy Fish,4.0,167,14.28954744585564
Barrel 55,2.5,148,14.272359173621304
Star Nails,4.0,134,14.272128335210121
Intermezzo By Wine Cask,4.5,141,14.257613825506924
51st Deli,4.5,164,14.252479765180869
Zydeco's,3.5,161,14.244908706086266
Bar Louie - Carmel,3.5,186,14.220740622641001
The Mad Crab,3.5,156,14.213587518299859
Bub's Cafe,4.0,175,14.194928171243198
Smiths Restaurant and Bar,3.0,225,14.16769243039507
Chili's,3.0,188,14.147368920457351
Danny Boy Beer Works,3.5,187,14.14673131786563
Casa Garcia Mexican Restaurant,3.5,197,14.142527357361308
Morton's The Steakhouse,3.5,171,14.112221108451228
Zagol Ethiopian Restaurant,4.0,160,14.071957530125982
Ekta Indian Cuisine,4.0,193,14.040782305883996
Leather Surgeons,5.0,110,14.029285714285727
Lamberti's Tutti Toscani,4.5,163,14.001755855122173
Hickory Kitchen,4.0,157,13.97654985073719
BluePearl Pet Hospital,3.5,141,13.961310366549382
Champion Chevrolet,3.0,138,13.95901295385633
Gourmet Pizza Company,4.0,185,13.934365795775156
The Green Pheasant,4.0,161,13.899848323659578
Ploy Thai,4.0,171,13.891386036201338
Dale's Family Restaurant,4.0,156,13.866307691058111
Pita Kebob,4.0,142,13.854111614159386
Goody's Soda Fountain & Candy Store,4.5,158,13.853660424813496
Pearl Diver,3.5,151,13.839792862209151
Maple Street Patisserie,3.5,171,13.838794059218827
Adolf Biecker Spa/Salon,4.0,147,13.829866125614663
Via Marconi's Pizza Pub,2.5,146,13.82889592162516
Lexus of Clearwater,4.0,136,13.824839358142814
Pho Cam Ly,4.5,178,13.810452825126465
Thai Orchid,4.0,195,13.79593760939591
P.F. Chang's,2.5,181,13.787992972139673
Nooddi Thai Chef,3.5,185,13.778665571778559
Hearthside,4.5,161,13.778035947989766
Mamas Kitchen,4.5,162,13.74953844992807
Brew D Licious,4.5,172,13.718657852688704
Manhattan Nails Salon,4.0,134,13.71180755608998
The Independent Hotel,3.5,123,13.711302141696763
Saguaro National Park,4.5,179,13.686881160040944
Reginelli's Pizzeria - Closed,3.5,171,13.675153107270953
Gaslight Theatre,4.5,165,13.64509489820133
Pacos Tacos Metairie,4.5,160,13.642426859122327
Metro Diner,4.0,175,13.633415541415829
Fuzzy's Taco Shop,3.0,172,13.614560776935756
Aroy Thai,3.5,157,13.601511210650475
C.I. Chu's Mongolian Barbeque,3.5,177,13.58766574492936
Tortas El Guero,4.5,176,13.5781498665445
Sheraton Indianapolis Hotel at Keystone Crossing,2.5,141,13.548172398884068
Montecito Wine Bistro,4.0,142,13.534893948811012
La Guerrerita Mexican Food,4.0,128,13.530847624944613
Orchids Thai Restaurant,4.5,143,13.51447919444702
Denim byob,4.5,149,13.469540560955046
Jack Dempsey's Restaurant & Bar,4.0,168,13.455101016727847
Flambo Caribbean Restaurant,4.5,138,13.424785956975537
Growler's Taphouse,3.5,149,13.404438837644092
NoBaked Cookie Dough,4.0,155,13.399926564351091
PANA Donuts Coffee & Boba Tea,4.5,163,13.376479552165266
Verus Healthcare,1.5,106,13.349285714285735
Whitebox Eatery,4.0,170,13.348639615200744
Koi Sushi & Thai,4.0,157,13.338160795371309
Sabor Latin Cuisine,4.5,149,13.322988843797784
Bridgewater's Pub,3.5,162,13.279567891872953
Rostizado - by Tres Carnales,4.0,186,13.27393211821995
Red Robin Gourmet Burgers and Brews,3.5,175,13.26411381801575
Hilton Garden Inn Nashville Vanderbilt,3.5,126,13.26409169448974
Outback Steakhouse,3.5,165,13.239319451162379
Washington Crossing Inn,4.0,144,13.233908376777595
Social Gastropub,3.5,131,13.169458063161754
Shep's Delicatessen,3.5,134,13.151365003454115
Premier Window Tinting,5.0,130,13.124606635740534
Carino's Italian Ristorante,4.0,133,13.114770449804396
Vicentas Mexican Cuisine,4.0,136,13.10823927608596
Pica's Restaurant,3.5,141,13.100454575595608
The Big Cheezy,4.0,154,13.054150467788697
Madre - Boutique Taqueria,4.5,141,13.028318546203371
Chase JP Morgan Bank Credit Card Services,1.5,111,13.017140625000021
La Collina,3.5,150,12.986910877456443
Parrilla Grill,3.0,139,12.965386942316991
Rockwell Beer Company,4.5,187,12.95175123682206
Tokyo,3.5,155,12.93895313747312
National Underground,2.5,126,12.920065892051458
Global Quesadilla Company,3.5,146,12.916714810030719
The Mona Lisa Lounge,5.0,111,12.907757110605678
Wiz Kid,4.5,163,12.901613871221018
The Mustard Seed Restaurant,4.0,157,12.886254466397084
Jon's Bar & Grille,3.0,178,12.88110767457135
Tompkins Riverside,4.0,124,12.877374359002596
Home Wine Kitchen,4.0,186,12.824086570502313
Shere-E-Punjab,4.0,170,12.817033181428911
Miranda Lambert's Casa Rosa,4.0,126,12.804649848598052
Lazos Pizza & Grill,4.0,176,12.798206018597975
The Pearl,4.0,129,12.758500527504665
Artistic Nails & Spa,2.0,123,12.737579573164973
RuSan's Sushi and Seafood,3.0,206,12.736969271053496
Earl's New American,3.5,135,12.723242062842857
The Green Truck Moving & Storage Company,3.5,120,12.71982566181429
Treme Coffeehouse,4.5,137,12.690088089503805
Ron's Caribbean Cuisine,4.0,142,12.655822543523882
Las Palmas Mexican Restaurant,3.5,158,12.653542618098117
Toyama Japanese Steak House,3.0,142,12.64337651674418
Guido's Italian Restaurant,3.5,128,12.64116013969428
The Flying Cupcake ,4.0,193,12.625891315621493
Havana Dreamers Cafe,4.5,145,12.608200392339175
Ooh La La Nail Spa,4.0,131,12.601409614481806
Caviar & Bananas,3.5,159,12.56748215438962
Black Rock Pizza,4.0,169,12.56077131802956
Plume Salon,4.5,138,12.560525758081603
Michael's Grill,4.0,162,12.548512745475458
Johnson's Corner Farm,3.5,169,12.535461172577747
Kawa Japanese Cuisine,4.5,145,12.525510949031192
Tastee Restaurant,4.5,141,12.523880912211514
Plat 99,4.5,206,12.519549026574836
Bing's Boba Tea,4.0,182,12.505254587528885
Park Place Property Management,2.0,111,12.497083181582925
India Palace,3.5,167,12.49378946745721
Ice Cream 504,5.0,139,12.477135931061207
Botto’s Italian Line Restaurant,3.5,137,12.473256430886494
AMC Plymouth Meeting Mall 12,2.5,169,12.469620116921996
Soho Wellness & Med Spa,4.5,116,12.461982945645381
Whetstone Tavern,4.0,166,12.445898257274305
Nk Nails & Spa-Creve Coeur,4.0,113,12.427564082996616
PizzaMan Dan's,4.0,124,12.397560072191068
Beach Hut Deli,3.5,164,12.396774168884875
The Sweet Taco,3.0,153,12.389563834501304
St. Louis Cemetery No. 1,4.0,152,12.389038051562
iPho Vietnamese Restaurant,3.5,151,12.384518495273532
Woodbury Station Cafe,3.5,145,12.363671335538541
Coco Thai Bistro,4.0,142,12.354758717026114
Peg's Glorified Ham & Eggs,4.0,156,12.340660211210574
Cafe Bosna,4.5,135,12.334424782540564
Don Pablo's,2.5,154,12.334022915926184
Roto-Rooter Plumbing & Water Cleanup,3.0,117,12.331895450839829
P J Whelihan's Pub & Restaurant - Oaks,3.0,146,12.318125773106452
Trattoria Totaro,4.0,135,12.316300888470062
H & T's Homecooking,4.0,129,12.221206634623075
Philly Diner,2.5,129,12.205331594865461
Cat Therapy,4.5,116,12.18682023957227
Abyssinia Ethiopian Restaurant,4.5,168,12.176785278760114
Brixx Craft House,4.0,115,12.168625332968597
Hon's Wok,2.5,140,12.149813131010855
Natural Cafe,4.0,130,12.114729689091726
Aart Accent Tattoo & Piercing,4.5,103,12.104057706990579
Apple Repair Shop,3.0,108,12.089032280219795
Gerhard's Appliances,2.0,111,12.07879448902548
Biscardi Vision,4.5,136,12.03376178364597
Golden Triangle,4.5,159,12.022023413215212
High Brow Coffee + Tea,4.0,125,11.991607169559991
The Movement Chiropractic & Manual Medicine,5.0,94,11.943750000000012
Stigma Ink,5.0,108,11.938974909002724
Ashley HomeStore,3.0,105,11.931971771654407
Ashley HomeStore,2.0,115,11.915664930210284
Events By Rincon,4.5,109,11.911100149850165
Chimi's Fresh-Mex,4.5,125,11.900859091498333
Mudbugs Cajun Cafe,4.0,162,11.865961998697049
Makiman Sushi,3.5,209,11.819524138029376
El Arado Mexican Grill,3.0,162,11.816843729891419
Dosa Hut & Chaat House,3.5,147,11.794329854259455
Johnny Cash’s Bar & BBQ,3.0,109,11.785739646483771
The Creperie Cafe,3.5,131,11.785270386713048
The 81 Hong Kong Cafe,4.0,133,11.771269054388393
Haveli Indian Cuisine,4.0,130,11.768567948168322
Center City Emergency Dentist,3.5,120,11.76386802237151
Loco Mexican Restaurant & Cantina,4.0,178,11.756132394967253
Daredevil Hall,4.0,184,11.697024587762325
Paddy Whacks Irish Sports Pub - South Street,2.5,161,11.695773965717741
Cristino's Bakery,5.0,117,11.690892911825502
The Cider Factory,4.5,104,11.689740145271411
Pepo's Cuban Cafe,4.0,135,11.679381780318398
Umi Japanese Restaurant,4.5,118,11.629387140320809
Gator's Dockside - Tampa,3.5,158,11.620335935404166
Pinocchio's Bar & Grill,3.5,154,11.609464337608786
Chavelita's Cocina Mexicana,4.5,120,11.587125350777265
Sake House,3.0,140,11.582663424718586
Mo' Bettahs Hawaiian Style Food,4.0,109,11.560617283403404
Nirvana Fusion,4.0,112,11.556401607493111
Petite 4,4.5,121,11.542899031188547
Brummis - the German Taste,4.5,111,11.532495798389512
K's Luxury Nails,4.5,110,11.523146972492798
The Block,4.0,155,11.506642895254402
Jaco Juice and Taco,4.0,130,11.492676351765422
Family Air,4.5,116,11.49037848410308
Chrysalis,4.5,112,11.485659152777329
New Orleans Social House,4.0,136,11.471271934477306
Sephora,3.5,188,11.467515310357578
NY Pizza Grill,1.5,102,11.464589880017815
Pop N Sons Diner,4.0,160,11.46327515239126
Express Cafe,4.5,119,11.431554262725133
"La Posada Lodge & Casitas, Ascend Hotel Collection",3.0,100,11.422106506919024
Icesmile,4.0,155,11.381800189501567
Pho An Hoa Restaurant,4.0,160,11.358717871479527
Phone Repair Philly - Center City,4.5,106,11.35016269720619
Taste of India,3.0,155,11.32183942374114
Pieology Pizzeria,3.5,131,11.317960565065762
Cru Cellars - Palma Ceia,4.0,184,11.311416001565366
NY Pie,4.0,123,11.301642434011264
Fiesta Taqueria,4.5,123,11.276875263713258
Deja Brew Laugh A Latte,4.5,115,11.268513405575593
Courtyard by Marriott Reno,3.0,105,11.206455791750152
Staybridge Suites New Orleans French Qtr/Dwtn,3.0,112,11.195495501994944
Nashville KOA,3.5,99,11.19030126961163
Florida Avenue Brewing Co.,4.0,136,11.180397248119831
Keke's Breakfast Cafe,3.5,121,11.157516511744227
Chopt Creative Salad Co.,3.5,135,11.14665713837238
Symphony Nails,3.5,117,11.138049931529961
Hot Stuff Spicy Chicken and Fish,3.5,129,11.13488587454688
Erawan Thai Cuisine,3.5,180,11.130083227846857
Cheddar's Scratch Kitchen,3.0,117,11.087666598931792
Payette Brewing,4.0,121,11.076879814760575
Islamorada Fish Company Restaurant,2.5,136,11.066690405891043
Sylvia's Queen of Soul Food,3.5,132,11.05623426848278
Paris Parker Salon & Spa,4.0,119,11.036226221052953
Black Tie Moving,4.0,94,11.02918581610277
Mellow Mushroom,3.5,149,10.993841311498365
Francisco's On The River,4.0,109,10.966176801221293
Silver In the City,4.5,205,10.960806790825226
Holiday Inn Nashville-Vanderbilt,3.5,105,10.947734142214609
4:59 Barber Lounge,4.5,103,10.929349469541737
Deluxe Hair Salon,4.5,126,10.915586729098914
Cafe Napoli Restaurant & Pizzeria,4.0,114,10.913311423946581
Paola's Pizzeria,4.5,126,10.902817701674858
Historic Streetcar Inn,3.0,101,10.869185723221785
City Fitness - Northern Liberties,3.0,131,10.866137636366583
Nick Filet,4.5,119,10.86454659465758
South Reno Athletic Club,4.5,132,10.862538862895649
Louis Pappas Fresh Greek,4.0,156,10.860778503557018
The Egg & I,3.0,133,10.859101672915415
Shere-E-Punjab,4.0,147,10.847974589438781
New India's Kitchen,4.0,130,10.829671299385252
Smashburger,3.0,167,10.82493053383421
Catrina's,4.0,105,10.813722128342095
Organico Pizza,4.0,121,10.810351015770753
Urban Optics Optometric Center,5.0,101,10.790225909274834
Outback Steakhouse,3.5,159,10.773992656504902
Uno Pizzeria & Grill,3.0,138,10.766908333732356
Via Italia Woodfired Pizza & Bar,4.0,124,10.762863660142916
VCA Valley Animal Hospital and Emergency Center,3.5,126,10.759615229818808
Golden Chopstick Chinese Restaurant,3.0,137,10.735906956664937
Bar Avalon,4.0,107,10.696293720725347
Bistro St. Tropez,3.5,163,10.681644372734851
Suegra Tequila Cantina,3.5,132,10.663982680533321
Fireside Lounge,4.0,126,10.643702271014677
Gin Korean BBQ,3.5,123,10.640692292998088
Etavele Day Spa,4.5,103,10.636309216508144
The Neidhammer Coffee Co.,4.5,156,10.635256021042128
Lucky Goat Coffeehouse,4.5,135,10.624153359553345
Courtyard by Marriott Nashville Downtown,3.0,110,10.623383977606336
Tasties,2.5,106,10.621640493383397
The Bakery House,3.5,137,10.621528535590711
Scream-A-Geddon,4.0,119,10.611419759219775
Dagwood's Pub,4.0,123,10.57842475702122
PB's Diner,2.5,119,10.566387962779487
Woody's Watersports,4.5,98,10.56552935707777
Big Island Poke,4.0,128,10.537453509349277
Tangelo's Grille,4.0,121,10.534989641498543
Cafe Du Monde,4.0,127,10.529193270787259
Harry's Blue Bell Taproom,4.5,131,10.468685409216894
Logan's Roadhouse,2.0,120,10.465287853893203
The Dewey Beach Bar & Grill,4.0,106,10.461342149101998
Mirro's Pizzeria,5.0,111,10.45453400984527
Sociale Italian Tapas & Pizza Bar,4.0,125,10.454380502669592
Mammoth Espresso,4.5,112,10.431496728955914
Pep Boys,2.5,118,10.429213850107178
The Enerjuicer,3.5,122,10.424696059839771
Herbie's Vintage 72,3.5,141,10.411887287303148
Barone's Tuscan Grill,3.5,118,10.407494384996184
Family Vision Center,4.5,109,10.406439826886023
Fries Rebellion,3.5,103,10.400300341193866
Saloon 151,3.0,117,10.395155876950117
Fiesta Maya Mexican Grill,4.5,130,10.384448632285869
Chase's Hop Shop,4.5,116,10.381944645222006
WingHouse Bar & Grill,3.5,112,10.37922223101795
La Quinta Inn by Wyndham Nashville South,2.0,87,10.364375704887232
Red Lobster,2.5,122,10.364228221344481
Siam Cafe,4.0,141,10.352736775095067
Soco's Gyros,4.0,126,10.350699882350437
Pho Mai Asian Kitchen,3.5,110,10.346807754742583
Cafe Du Monde City Park,4.0,130,10.342822345787887
Whisk: a Sustainable Bakeshop,4.5,136,10.34279786297453
State Street Kitchen,4.5,124,10.303291886559794
The Roost,3.5,142,10.300298200086317
HandleBar,4.0,153,10.294142417523146
HITEA,4.0,115,10.279174566700261
"Republic Services of Tucson, AZ",1.5,96,10.27523449675326
Hearth Kitchen,3.5,97,10.272424676244832
Izakaya Ren,4.0,121,10.264737252732427
Richard's,4.0,122,10.247103205175724
North 30th Sports Pub & Grille,4.5,106,10.245045901892546
The Buffalo Spot - Tucson,3.0,101,10.233690318336135
Sushi Sho Rexley,4.5,121,10.226304886103923
Monon Coffee Company,4.0,170,10.207451629296607
Side Splitters Comedy Club,3.5,155,10.195130571873838
Turmeric Indian Cuisine,4.5,120,10.187567128138745
Brick City Eatery,4.0,114,10.159015455509651
Gachi Sushi and Noodle,4.0,95,10.148845256793582
La Creperie Cafe,3.5,146,10.148433681037949
Zea Rotisserie and Grill,4.0,130,10.142037200334387
Chilispot,4.5,117,10.13935784886252
Massage Studio,4.5,97,10.114118194298145
Days Inn by Wyndham New Orleans Airport,1.5,92,10.113367414032524
La Parrilla Suiza,3.0,125,10.111809292623168
Christiana Mall,4.0,129,10.103587944278317
CD Roma Restaurant,4.0,125,10.029197208969137
Phan's Kitchen,5.0,105,10.028546375868913
Love Nail & Spa,4.0,115,10.021622779090542
10th Street Diner,4.5,127,10.015764256313085
Studio 1221,5.0,93,10.008220251989782
Fulin's Asian Cuisine,3.0,126,10.00049530569281
Fitness 19,3.0,91,9.999976942257696
Carniceria Y Taqueria Don Juan,4.5,109,9.986031346125882
Blu Fig,4.0,118,9.965788208650988
Kalamatas - Green Hills,3.5,153,9.961794261465785
Our Daily Bread,3.5,106,9.9557169459898
Salvo's Pizza of Hermitage,4.5,97,9.955230982659263
Taqueria Azteca,4.5,104,9.930566628595122
Angelos Pizza,4.0,115,9.913977625839626
The Sporting Club at the Bellevue,3.5,137,9.910457141926747
Kuzina By Sofia,3.0,125,9.904633029912974
Asian Chef Fusion Cuisine,4.0,111,9.90455262684226
Slices Pizza,4.0,122,9.88931234369659
Taziki's Mediterranean Cafe - West End,3.5,120,9.887609645042183
Buddy Brew - Hyde Park,4.0,148,9.880217804736336
Dutch Bros Coffee,4.0,126,9.875657286918614
Cody's Beef 'n Beans,3.5,122,9.87184523853017
Suis Generis,4.0,100,9.86729822641657
CRUDA Mariscos & Oyster Bar,4.0,101,9.86489733882175
Casa Molina Del Norte,3.0,116,9.860702045327008
Liberty Bell Gastropub,4.0,101,9.845536976461585
Short Hills Restaurant & Deli,3.0,115,9.839529604135594
Ninth Street Deli at Howards,4.5,128,9.826294987954899
Magic Walking Tours,4.5,91,9.816386349124633
New Orleans Hamburger & Seafood Co.,3.5,113,9.81377505322564
Chipotle Mexican Grill,3.0,160,9.810479094205958
Morton's The Steakhouse,3.5,149,9.808707593054493
Chili's,2.0,114,9.803679324840223
Good Cup,3.5,109,9.800745936611072
Barro's Pizza,3.5,116,9.794168898015313
Tandoor Authentic Indian Restaurant,3.5,148,9.773570891160459
Apple Store - Christiana Mall,3.0,105,9.759506731420647
Misconduct Tavern,3.0,131,9.728786314328888
Bridgeport Rib House,3.5,135,9.717060491587576
Pho Friendly,4.5,93,9.702793680374437
Slate,3.0,124,9.696442130551915
La Campagnola,4.0,98,9.692053449223954
Breakfast Culture Club,4.0,108,9.68989919397639
365 Caffe Italiano,4.5,127,9.689020475618364
Doc Magrogan's Oyster House - West Chester,3.0,114,9.686439085063684
Lee's Tailoring,4.0,93,9.672941059226519
Hackett's Causeway Cafe and Creamery,4.5,102,9.672121278115844
Salty Lime Cantina,4.5,103,9.671318916363521
Bully's Sports Bar & Grill,3.0,116,9.66508214367292
T J Courtney's Restaurant and Catering,3.5,112,9.65284655220341
Barbarians,3.0,96,9.620735335486291
Stefano Greek Italian Restaurant,4.0,106,9.597227039385128
Franzone's Pizzeria & Restaurant,3.5,110,9.596689061909741
Dosa Hut Indian Grill,4.0,99,9.58440249996238
Pupuseria & Cafeteria Centroamericana,4.5,137,9.563778192789616
Rode's Fireside Restaurant & Tavern,3.5,104,9.55891527592977
Chickie Wah Wah,4.0,126,9.556948452468431
Glazer Children's Museum,4.0,137,9.553092923615077
Mi Viejo,4.5,99,9.547731093206915
The Grog Grill,3.5,125,9.537759541394415
Animo Juice,3.5,125,9.528590170210132
Luberto's Brickoven Pizza,4.0,96,9.527718689194733
Num Num Boba,4.5,114,9.52692074202591
Tailgate Brewery - East Nashville,4.5,103,9.509494098358642
Brandon Bagels,4.5,119,9.500813085424559
Santa Barbara Certified Farmers Market,4.5,113,9.49524420316285
Sky Cafe,4.5,135,9.486814014965857
Once Upon A Child - Reno,2.5,113,9.478130003719006
Pia Esthetics Day Spa,4.5,94,9.470714051767446
5 Star Burgers,4.0,128,9.466077783217948
Frank's Pizza & Restaurant,3.5,116,9.450795032655789
Hooters,3.5,109,9.441278852402073
Octopus Car Wash,2.0,102,9.435913425007609
Five Star Pizza,4.0,95,9.431151432127777
Ryan Christopher,4.0,120,9.413498825399499
Aroma Indian Bistro,4.5,100,9.412632086473069
Wei Hong Bakery & Restaurant,4.0,135,9.410723743785022
Loa Bar,4.0,118,9.393937060609193
McDonald's,1.5,100,9.38706639726052
Parker's Paws Animal Hospital,5.0,87,9.38628453348515
Izzo's Illegal Burrito,3.0,147,9.380720903015716
Lather Hair Studio,5.0,93,9.363924405795508
Slate Bleu Restaurant,4.0,105,9.350003804005123
Philadelphia Training Academy,4.0,112,9.344319798514697
Sláinte Pub & Grill,3.5,139,9.343793586521782
Franklin's,3.5,129,9.33762848100875
St. Pete Beach,4.5,121,9.319806836666887
Buena Vista Mexican Restaurant,3.5,107,9.318212317576657
Bully's Sports Bar & Grill,2.5,126,9.313303953871278
Dragon House Chinese Eatery,3.0,117,9.312007884197177
